DEPARTAMENTO;MUNICIPIO;PUESTO;COMUNA;DIRECCIÓN;LATITUD;LONGITUD
ANTIOQUIA;RIONEGRO;ESC SAN JOSE DE LAS CUCHILLAS;07CTO CENTRO CASIMIRO GARCIA;VDA LAS CUCHILLAS;6,17948E+11;-7,53938E+12
ANTIOQUIA;RIONEGRO;CASETA COMUNAL GALICIA;08CTO NORTE NESTOR E. SANINT ALV;VEREDA GALICIA;6,20135E+11;-75352435112
ANTIOQUIA;RIONEGRO;IE ANA GOMEZ DE SIERRA;08CTO NORTE NESTOR E. SANINT ALV;VDA PLAYA AUT. MEDELLIN/BOG KM 34;6,2021E+11;-7,5382E+12
ANTIOQUIA;SABANALARGA;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL;6,84786E+11;-7,58168E+12
ANTIOQUIA;SABANALARGA;EL ORO;;SALON PARROQUIAL;6,93189E+11;-75755828619
ANTIOQUIA;SABANALARGA;EL SOCORRO;;I.E. RURAL EL SOCORRO;6,9047E+11;-7,57464E+12
ANTIOQUIA;SABANALARGA;EL JUNCO;;I.E. RURAL EL JUNCO;6,79302E+11;-7,5849E+12
ANTIOQUIA;SABANETA;I.E. RAFAEL J. MEJIA;;KR 45 # 77 C SUR - 47;6,1466E+11;-7,56207E+12
ANTIOQUIA;SABANETA;I.E. PRIMITIVO LEAL LA DOCTORA;;CLL 75 SUR # 33 53;6,14134E+11;-7,56131E+12
ANTIOQUIA;SABANETA;CTRO PARA EL ADULTO MAYOR CAITES;;CLL 78 C SUR # 46 - 120;6,147E+11;-7,5623E+12
ANTIOQUIA;SABANETA;I.E. PRESBITERO ANTONIO BAENA SALAZAR;;CLL 82 SUR No 32-68;61403789222;-7,56312E+12
ANTIOQUIA;SABANETA;COL PADRE RAMON ARCILA R;;CALLE 70 SUR No 46-80;6,15318E+11;-7,56171E+12
ANTIOQUIA;SABANETA;IE JOSE FELIX DE RESTREPO;;CRA 46B No 76SUR -17;6,15022E+11;-7,56198E+12
ANTIOQUIA;SABANETA;BIBLIOTECA MUNICIPAL;;CLL 75 SUR No 45-47;6149980517;-7561258854
ANTIOQUIA;SABANETA;CASA DE LA CULTURA LA BARQUEREÑA;;CLL 68 SUR # 42 - 40;6,15133E+11;-7,56122E+12
ANTIOQUIA;SABANETA;CTRO DE ATENCION 1RA INFANCIA CAIPI;;CRA 43 C  # 65 SUR - 128;6,15214E+11;-7,56124E+12
ANTIOQUIA;SABANETA;IE CONCEJO DE SABANETA JMCB;;CRA 42 No 61 SUR -12;6,15351E+11;-7,56063E+12
ANTIOQUIA;SABANETA;IE MARIA MEDIADORA;;CLL 50 SUR No 43A-89;6,16074E+11;-7,56026E+11
ANTIOQUIA;SABANETA;PARQUE DE LOS 4 ELEMENTOS;;CLL 66 SUR No 43C-50;6,1527E+11;-7,56124E+11
ANTIOQUIA;SABANETA;GIMNASIO CAMPESTRE LOS ALCAZARES;;CLL 63 SUR No 41-05;6153;-75584
ANTIOQUIA;SABANETA;I.E MARIA AUXILIADORA;;VEREDA MARIA AUXILIADORA CL 56 S # 38-117;6,15013E+11;-7,5599E+12
ANTIOQUIA;SABANETA;ESCUELA RURAL LAS LOMITAS(JAC);;VEREDA LAS LOMITAS CRA 32 # 61S-83;6,14291E+11;-7,56011E+12
ANTIOQUIA;SABANETA;VEREDA SAN JOSE (JAC);;VEREDA SAN JOSE CRA 77 SUR # 27 - 220;6,12792E+11;-7,56155E+11
ANTIOQUIA;SALGAR;PUESTO CABECERA MUNICIPAL;;CRA 35 No 32-110 BARRIO LA HABANA;59658333333;-7,59822E+11
ANTIOQUIA;SALGAR;EL CONCILIO;;CASETA COMUNAL EL CONCILIO;5958954373;-7593386294
ANTIOQUIA;SALGAR;LA CAMARA;;ESC. ABELARDO OCHOA LA CAMARA;6027919444;-7598425833
ANTIOQUIA;SALGAR;LA GULUNGA;;CASETA COMUNAL LA GULUNGA;592500931;-7595351817
ANTIOQUIA;SALGAR;LA MARGARITA;;ESC.CARLOS VIECO ORTIZ;5959563889;-7600644444
ANTIOQUIA;SALGAR;PEÑALISA;;ESC. CTRO. RURAL PEÑALIZA;5934621282;-7586068312
ANTIOQUIA;SAN ANDRES;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL  LOS FUNDADORES;6,91766E+11;-7,5677E+12
ANTIOQUIA;SAN ANDRES;IE RURAL ANA JOAQUINA RESTREPO;;VEREDA ALTO SECO;69450211;-756690326
ANTIOQUIA;SAN ANDRES;CRUCES;;ESC. LAS CRUCES;6890708568;-7562020838
ANTIOQUIA;SAN ANDRES;GUAYABAL;;C.E.R. GUAYABAL;693649251;-7568306671
ANTIOQUIA;SAN ANDRES;LA CIENAGA;;ESC. LAS CIENAGA;6924046087;-7572557628
ANTIOQUIA;SAN ANDRES;ATEZAL MONTAÑA - ADENTRO;;Puesto de Salud San Rafael;6926644824;-756860727
ANTIOQUIA;SAN ANDRES;CENTRO EDUCATIVO COREDI;;VEREDA SAN MIGUEL;5,66237E+11;-7,52284E+12
ANTIOQUIA;SAN ANDRES;EL PEÑOL;;C.E. RURAL EL PEÑOL;6988447398;-7563626715
ANTIOQUIA;SAN ANDRES;SANTA GERTRUDIS;;C.E. RURAL SANTA GERTRUDIS;6889068259;-7565861761
ANTIOQUIA;SAN CARLOS;PUESTO CABECERA MUNICIPAL;;CR. 18 CLL. 19A;61815155556;-7,50394E+12
ANTIOQUIA;SAN CARLOS;EL JORDAN;;I.E.R. EL JORDAN AVENIDA CRISTO REY;62530137925;-74827054739
ANTIOQUIA;SAN CARLOS;EL CHOCO;;C.E. RURAL EL CHOCO;6,14845E+11;-7,50536E+12
ANTIOQUIA;SAN CARLOS;JUANES;;C.E. RURAL SIMON BOLIVAR;6,21923E+11;-7,48289E+12
ANTIOQUIA;SAN CARLOS;SAMANA DEL NORTE;;CTRO. EDU RURAL SAMANA;6128404613;-7,48367E+12
ANTIOQUIA;SAN CARLOS;PUERTO GARZA;;INST.EDU.RURAL PUERTO GARZA;6,20491E+11;-7,47562E+12
ANTIOQUIA;SAN FRANCISCO;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL;5,96521E+11;-7,51022E+12
ANTIOQUIA;SAN FRANCISCO;AQUITANIA;01CORREGIMIENTO DE AQUITANIA;NUEVA SEDE C.E.R. SAN JUAN DE AQUITANIA;5,84523E+11;-7,49714E+12
ANTIOQUIA;SAN JERONIMO;PUESTO CABECERA MUNICIPAL;;Cra 11 CALLE 20 COLISEO MUNICIPAL;6442082994;-7572817304
ANTIOQUIA;SAN JERONIMO;LLANO DE AGUIRRE;;IE RUR AGRIC TOMASA MENDEZ;6,45835E+11;-7,574E+12
ANTIOQUIA;SAN JERONIMO;LOS CEDROS;;CONC EDUCATIVA RURAL LOS CEDROS;6490919;-75687942
ANTIOQUIA;SAN JERONIMO;LLANO DE SAN JUAN;;ESC. FRANCISCO HERRERA CAMPUZANO;6,39564E+11;-7,57218E+12
ANTIOQUIA;SAN JERONIMO;POLEAL;;CONC EDUC RUR RAFAEL J MEJIA;6455822;-75663939
ANTIOQUIA;SAN JOSE DE LA MONTAÑA;PUESTO CABECERA MUNICIPAL;;CALLE 20 #21-65;6,85106E+11;-7,56837E+12
ANTIOQUIA;SAN JUAN DE URABA;PUESTO CABECERA MUNICIPAL;;CALLE 13 BARRIO VILLA VIKINGO;8759138;-76535654
ANTIOQUIA;SAN JUAN DE URABA;BELEN;;I.E. CGTO BELEN;8744604833;-7655093593
ANTIOQUIA;SAN JUAN DE URABA;DAMAQUIEL;;I.E. MONSEÑOR ESCOBAR VELEZ;8,74005E+11;-7,6607E+12
ANTIOQUIA;SAN JUAN DE URABA;LA BALSILLA;;ESCUELA RURAL LA BALSITA;8,72775E+11;-7,65715E+12
ANTIOQUIA;SAN JUAN DE URABA;EL FILO DE DAMAQUIEL;;I. E. R. EL FILO DE DAMAQUIEL;8,68958E+11;-7,65656E+12
ANTIOQUIA;SAN JUAN DE URABA;SAN JUANCITO;;I.E. CGTO SAN JUANCITO;8,69361E+11;-7,64933E+12
ANTIOQUIA;SAN JUAN DE URABA;SAN NICOLAS DEL RIO;;I.E. CGTO SAN NICOLAS DEL RIO;8,71482E+11;-7,65908E+12
ANTIOQUIA;SAN JUAN DE URABA;SIETE VUELTAS;;I.E. CGTO SIETE VUELTAS;8641347644;-7654821959
ANTIOQUIA;SAN JUAN DE URABA;UVEROS;;I.E. CGTO UVEROS;8,74557E+11;-7,65806E+12
ANTIOQUIA;SAN LUIS;PUESTO CABECERA MUNICIPAL;;Calle 21 No 22 30;6,04121E+11;-7,49964E+12
ANTIOQUIA;SAN LUIS;BUENOS AIRES;;C.E. RURAL BUENOS AIRES;6,11576E+11;-7,50602E+12
ANTIOQUIA;SAN LUIS;EL PRODIGIO;;COLISEO EL PRODIGIO;6,06388E+11;-7,48086E+12
ANTIOQUIA;SAN LUIS;EL SILENCIO;;C.E. RURAL EL SILENCIO;6,00227E+11;-7,50499E+12
ANTIOQUIA;SAN LUIS;MONTELORO;;C.E. RURAL LA JOSEFINA;5,97089E+11;-7,48839E+12
ANTIOQUIA;SAN LUIS;PLAYA LINDA;;C.E. RURAL LA TEBAIDA;6,00713E+11;-7,50253E+12
ANTIOQUIA;SAN LUIS;EL VERGEL;;C.E. RURAL RIOCLARO;5,92811E+11;-7,48463E+12
ANTIOQUIA;SAN LUIS;SAN PABLO;;CTRO EDUCATIVO RURAL SAN PABLO;6,02312E+11;-7,50648E+11
ANTIOQUIA;SAN PEDRO;I E PIO XII;;carrera 49 #41-212;64556209;-755572027
ANTIOQUIA;SAN PEDRO;I E PIO XII SEDE LA GABRIELA;;CRA 50 No 44-01 B.LA PLAZUELA;64572767;-755586721
ANTIOQUIA;SAN PEDRO;I E PADRE ROBERTO ARROYAVE;;calle 46 # 51a-47;6,46065E+11;-7,55595E+11
ANTIOQUIA;SAN PEDRO;CTRO DE INTEGRAC. CIUDAD. LOS ENCENILLOS;;Calle 53a # 49-14;6465065;-75557514
ANTIOQUIA;SAN PEDRO;I.E. RURAL DE SAN JUAN;;VEREDA SAN JUAN;6,49482E+11;-7,56068E+12
ANTIOQUIA;SAN PEDRO;CEREZALES;;I.E.R CEREZALES;6,42884E+11;-7,55618E+12
ANTIOQUIA;SAN PEDRO;EL ESPINAL;;I.E.R EL ESPINAL;6,44579E+11;-7,55468E+12
ANTIOQUIA;SAN PEDRO;OVEJAS;;I.E.R OVEJAS;6,39501E+11;-7,56456E+12
ANTIOQUIA;SAN PEDRO;PANTANILLO;;I.E.R PANTANILLO;6,44205E+11;-7,56304E+12
ANTIOQUIA;SAN PEDRO DE URABA;I.E. SAN PEDRO DE URABA;;CLL 52 No 46 -70;82795891;-763839805
ANTIOQUIA;SAN PEDRO DE URABA;ESCUELA  URBANA  INTEGRADA  ZOILA LOPEZ;;CRA. 53 ENTRE CL 54 y 55 B. ZOILA LOPEZ;82731072;-763861921
ANTIOQUIA;SAN PEDRO DE URABA;I.E. SAN PEDRO DE URABA SD POLICARPA  SA;;CL 50 CRA. 39 BARRIO 16 DE MAYO;8,27214E+11;-7,63752E+12
ANTIOQUIA;SAN PEDRO DE URABA;ESC. URB. INTEGRD HERNANDEZ CASTILLO;;CRA. 51 ENTRE CL 43 y 44 BARRIO URABA;8,27242E+11;-7,6385E+12
ANTIOQUIA;SAN PEDRO DE URABA;ARENAS MONAS;;I. E. ARENAS MONAS;84882248;-76223316
ANTIOQUIA;SAN PEDRO DE URABA;EL TOMATE;;I. E. EL TOMATE;8455489;-763661985
ANTIOQUIA;SAN PEDRO DE URABA;EL RAYO;;I.E. EL RAYO;8136877;-7639023
ANTIOQUIA;SAN PEDRO DE URABA;SANTA CATALINA;;I. E. SANTA CATALINA;8,3997E+11;-7,63177E+12
ANTIOQUIA;SAN PEDRO DE URABA;ZAPINDONGA;;I. E. ZAPINDONGA;8,53782E+11;-7,62788E+12
ANTIOQUIA;SAN RAFAEL;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL SECTOR EL JARDIN;6,2907E+11;-7,50281E+12
ANTIOQUIA;SAN RAFAEL;EL BIZCOCHO;;ESTADERO EL BIZCOCHO;6296977;-75066247
ANTIOQUIA;SAN RAFAEL;SAN JULIAN;;SALON DE COREDI;63525963;-748815609
ANTIOQUIA;SAN ROQUE;PUESTO CABECERA MUNICIPAL;;CALLE 20 No.22-13;6,48461E+11;-7,50201E+12
ANTIOQUIA;SAN ROQUE;CRISTALES;;CL UNICA # 5-07 KM 25;648306;-749178
ANTIOQUIA;SAN ROQUE;PROVIDENCIA;;CL 2 # 3-8 KM18;65171095;-749047227
ANTIOQUIA;SAN ROQUE;FRAYLES;;VIA A CRISTALES KM 18;64684562;-749559851
ANTIOQUIA;SAN ROQUE;SAN JOSE DEL NUS;;CL 3 # 11-9 KM 32;6494233333;-7482655
ANTIOQUIA;SAN VICENTE;PUESTO CABECERA MUNICIPAL;;CALLE 23;6,28331E+11;-7,53318E+12
ANTIOQUIA;SAN VICENTE;CAMPO ALEGRE;;C.E.R. VDA. LA TRAVESIA;6,25182E+11;-75344581604
ANTIOQUIA;SAN VICENTE;CORPOISABEL;;C.E.R. VDA. CORRIENTES;6,31145E+11;-7,52522E+12
ANTIOQUIA;SAN VICENTE;EL DIVINO NIÑO;;C.E.R VDA. LA FLORESTA;62764711131;-7,53019E+12
ANTIOQUIA;SAN VICENTE;EL PARAISO;;C.E.R VDA. COMPAÑÍA ABAJO;6,2464E+11;-7,53619E+12
ANTIOQUIA;SAN VICENTE;LA MAGDALENA;;COL. VDA. LA MAGDALENA;63315181497;-7,52939E+12
ANTIOQUIA;SAN VICENTE;LA PRIMAVERA;;C.E.R. VDA. SAN JOSE;6,29151E+11;-75356357947
ANTIOQUIA;SAN VICENTE;LAS MINAS;;C.E.R. VDA. EL CORAL;6310523959;-753722031
ANTIOQUIA;SAN VICENTE;MARCO TULIO TORRES;;CENTRO INTEGRADO COMUNITARIO;6296789572;-7527863548
ANTIOQUIA;SAN VICENTE;I.E.R. CHAPARRAL;;I.E.R. CHAPARRAL;6263901;-753741
ANTIOQUIA;SAN VICENTE;LA ESPERANZA;;C.E.R. VDA. OVEJAS;635450733;-7538172615
ANTIOQUIA;SANTA BARBARA;I.E. MARIA AUXILIADORA;;CRA 50 No 50 - 08;5,87438E+11;-7,55675E+12
ANTIOQUIA;SANTA BARBARA;I.E. JESUS MARIA PAGOLA;;CRA 49 No 49A-42;5,8742E+11;-7,55664E+12
ANTIOQUIA;SANTA BARBARA;I.E. MONSEÑOR EMILIO BOTERO;;CRA 51 No 51 - 53;5,87469E+11;-7,55686E+12
ANTIOQUIA;SANTA BARBARA;COLISEO LUIS FERNANDO PATIÑO;;CALLE 50 No 48-24;5,87561E+11;-7,55666E+12
ANTIOQUIA;SANTA BARBARA;CARCEL;;CLL 50  No 51 -  26;5,87372E+11;-7,55684E+12
ANTIOQUIA;SANTA BARBARA;DAMASCO;;ESC. DAMASCO;5,79149E+11;-7,55727E+12
ANTIOQUIA;SANTA BARBARA;VERSALLES;;ESC. VERSALLES;5,96303E+11;-7,5587E+11
ANTIOQUIA;SANTA ROSA DE OSOS;ESC. NORMAL SUPERIOR PEDRO JUSTO BERRIO;;CARRERA 30 No. 31 - 36;6,64929E+11;-7,546E+12
ANTIOQUIA;SANTA ROSA DE OSOS;PARQUE NEURONA EDUCATIVA;;CLL 32A No 28-24 B.BLANCO;6,65081E+11;-7,54579E+12
ANTIOQUIA;SANTA ROSA DE OSOS;TERMINAL DEL TRANSPORTE;;CARRERA 28A # 32 17;6,65055E+11;-7,54587E+12
ANTIOQUIA;SANTA ROSA DE OSOS;COLISEO ANTONIO ROLDAN BETANCUR;;CLL 26 SAN FRANCISCO # 35-19;66461809776;-7,54657E+12
ANTIOQUIA;SANTA ROSA DE OSOS;COLISEO MENOR;;CLL 28 CON CARRERA;6,64655E+11;-7,54621E+12
ANTIOQUIA;SANTA ROSA DE OSOS;CARCEL;;CL 27 35A 03;6,64648E+11;-7,54654E+12
ANTIOQUIA;SANTA ROSA DE OSOS;ARAGON;;IER ARAGON;6,78269E+11;-7,55628E+12
ANTIOQUIA;SANTA ROSA DE OSOS;SAN JOSE DE LA AHUMADA;;VEREDA SAN JOSE DE LA AHUMADA;66359322;-753748942
ANTIOQUIA;SANTA ROSA DE OSOS;EL CHAQUIRO;;IER CHAQUIRO;67043451;-754768052
ANTIOQUIA;SANTA ROSA DE OSOS;HOYO RICO;;IERT HOYO RICO;6,60486E+11;-7,54267E+12
ANTIOQUIA;SANTA ROSA DE OSOS;RIO GRANDE;;CTO  DE RIOGRANDE CASETA COMUNAL;6,53427E+11;-7,53984E+12
ANTIOQUIA;SANTA ROSA DE OSOS;SAN ISIDRO;;IER SAN ISIDRO;65636565839;-7,53346E+12
ANTIOQUIA;SANTA ROSA DE OSOS;SAN PABLO;;SAN PABLO CASA DE LA CULTURA;6,60373E+11;-7,52484E+11
ANTIOQUIA;SANTA ROSA DE OSOS;EL CANEY;;IER EL CANEY;6,5769E+11;-7,52503E+12
ANTIOQUIA;SANTO DOMINGO;PUESTO CABECERA MUNICIPAL;;"COLISEO "" JORGE EDUARDO ARIAS "" CLL SAN MIGUEL";6,47393E+11;-7,51659E+12
ANTIOQUIA;SANTO DOMINGO;CARCEL NACIONAL;;CR 15 NO 14-10;6,47184E+11;-7,51646E+11
ANTIOQUIA;SANTO DOMINGO;BOTERO;;INST EDUC RUR BOTERO;6,53976E+11;-7,52336E+12
ANTIOQUIA;SANTO DOMINGO;EL LIMON;;ANTIGUA HOTEL EL LIMON;6,53386E+11;-7,51228E+12
ANTIOQUIA;SANTO DOMINGO;PORCECITO;;INST EDUC RUR PORCECITO;65464279582;-7,5207E+12
ANTIOQUIA;SANTO DOMINGO;SANTIAGO;;INST EDUC RUR PEDRO PABLO CASTRILLON;6,54195E+11;-7,5157E+12
ANTIOQUIA;SANTO DOMINGO;VERSALLES;;INST EDUC RUR ROBERTO LOPEZ GOMEZ;6,53676E+11;-7,5092E+12
ANTIOQUIA;SANTO DOMINGO;LA QUIEBRA;;CASETA COMUNAL;6,53451E+11;-7,51427E+12
ANTIOQUIA;SANTUARIO;I.E. SENDEROS;;CARR. 50 # 49 01;61386988392;-7,52664E+12
ANTIOQUIA;SANTUARIO;CASA DE LA CULTURA;;CL 49 # 48 -19;6,13831E+11;-7,52653E+12
ANTIOQUIA;SANTUARIO;PARQUE EDUCATIVO;;CRA 49 No 51-22;6,14002E+11;-7,5265E+12
ANTIOQUIA;SANTUARIO;ESCUELA CLARA ZULUAGA;;CALL. 50 A # 40C - 39;6,13661E+11;-7,52619E+12
ANTIOQUIA;SANTUARIO;INST.EDUC.JOSE MA CORDOBA PRI;;CARR.43 # 45 18;6,1349E+11;-7,5263E+12
ANTIOQUIA;SANTUARIO;EL RAMAL;;ESC. VDA. LA PAZ;6,12061E+11;-7,51908E+12
ANTIOQUIA;SANTUARIO;PANTANILLO VARGAS;;VEREDA VARGAS;6,14665E+11;-7,5286E+12
ANTIOQUIA;SEGOVIA;I.E. DOMINGO SAVIO;;CLL 49 No 46-130;7080923018;-7470295366
ANTIOQUIA;SEGOVIA;COLISEO CUBIERTO ABEL RIVERA VILLA;;CL 47 EL TIGRITO CON CARRERA 50;7077359446;-7470229469
ANTIOQUIA;SEGOVIA;I.E. MARIA GORETTI;;KR 48 NO 48 - 90;707975882;-7470018159
ANTIOQUIA;SEGOVIA;I.E. MANUEL CEPEDA;;BR 20 DE JULIO;7080656578;-746988653
ANTIOQUIA;SEGOVIA;FRAGUAS;;COL. FRAY MARTIN DE PORRES;7252710772;-7482090174
ANTIOQUIA;SEGOVIA;I E LIBORIO BATALLER SEDE CAMPO ALEGRE;;VEREDA CAMPO ALEGRE;7,08583E+11;-7,47105E+11
ANTIOQUIA;SONSON;ROSA MARIA HENAO PAVAS;;CR. 7 # 3-57;570741;-7531235
ANTIOQUIA;SONSON;ROSA MARIA HENAO SEDE 2;;KR 8 # 6-37;5709807;-75312131
ANTIOQUIA;SONSON;BRAULIO MEJIA;;KR 7 # 13-140;571561;-7530836
ANTIOQUIA;SONSON;SENA;;CLL. 10 ENTRE CRAS 1 Y 2;571067;-7530606
ANTIOQUIA;SONSON;CARCEL;;KR 7 NO 12 - 17;571376;-753096
ANTIOQUIA;SONSON;ALTO DE SABANAS;01CORR ALTO DE SABANAS;C.E.R ALTO DE SABANAS;571993;-7538575
ANTIOQUIA;SONSON;EL SALTO;01CORR ALTO DE SABANAS;C.E.R EL SALTO;5750814;-7,53631E+12
ANTIOQUIA;SONSON;LA LOMA;01CORR ALTO DE SABANAS;C.E.R LA LOMA;5717256;-75422262
ANTIOQUIA;SONSON;LLANADA SANTA CLARA;01CORR ALTO DE SABANAS;C.E.R LLANADA SANTA CLARA;57544;-7,53402E+11
ANTIOQUIA;SONSON;ROBLAL ARRIBA;01CORR ALTO DE SABANAS;C.E.R. ROBLAL ARRIBA;571333;-7537879
ANTIOQUIA;SONSON;DANTAS;02CORREGIMIENTO DANTAS;I.E RURAL LA DANTA;584044;-748261
ANTIOQUIA;SONSON;LA MESA;02CORREGIMIENTO DANTAS;I.E RURAL LA MESA;591729;-7484987
ANTIOQUIA;SONSON;C.E.R LA LINDA;02CORREGIMIENTO DANTAS;VEREDA LA LINDA HONDURAS - CORREGIMIENTO DANTAS;5,88381E+11;-7,47932E+12
ANTIOQUIA;SONSON;SAN MIGUEL;03CORREGIMIENTO SAN MIGUEL;CASETA COMUNAL;5735072;-7472712
ANTIOQUIA;SONSON;LOS MEDIOS;04CORREGIMIENTO LOS MEDIOS;C.E.R CAUNZAL LOS MEDIOS;562366;-7536581
ANTIOQUIA;SONSON;LAS CRUCES;04CORREGIMIENTO LOS MEDIOS;C.E.R LAS CRUCES;558952;-7532843
ANTIOQUIA;SONSON;ARENILLAL;04CORREGIMIENTO LOS MEDIOS;C.E.R ARENILLAL;561075;-7536319
ANTIOQUIA;SONSON;LOS PLANES;05CORREGIMIENTO LOS POTREROS;C.E.R LOS PLANES;566037;-7534505
ANTIOQUIA;SONSON;LOS POTREROS;05CORREGIMIENTO LOS POTREROS;C.E.R LOS POTREROS;568044;-7536746
ANTIOQUIA;SONSON;EL SALADO;06CORR RIO VERDE DE LOS HENAOS;C.E.R EL SALADO;581147;-7519309
ANTIOQUIA;SONSON;LA TORRE;06CORR RIO VERDE DE LOS HENAOS;C.E.R LA TORRE;585866;-7519496
ANTIOQUIA;SONSON;RIOVERDE DE LOS HENAOS;06CORR RIO VERDE DE LOS HENAOS;I.E. RURAL EL POPAL;582188;-75228
ANTIOQUIA;SONSON;JERUSALEN LA FLORIDA;07CORR JERUSALEN LA FLORIDA;CASETA COMUNAL;589684;-7484757
ANTIOQUIA;SONSON;BRASILAL;08CORR RIO VERDE DE LOS MONTES;C.E.R BRASILAL;5842;-7513199
ANTIOQUIA;SONSON;RIOVERDE DE LOS MONTES;08CORR RIO VERDE DE LOS MONTES;I.E RURAL LA SOLEDAD;5794304;-7514304
ANTIOQUIA;SONSON;LA MORELIA;;C.E.R. LA MORELIA;580531;-7530436
ANTIOQUIA;SONSON;MANZANARES;;C.E.R. MANZANARES CENTRO;578713;-7526139
ANTIOQUIA;SONSON;SAN PABLO LA QUIEBRA;;CER TOMAS CARRASQUILLA;570795;-7522944
ANTIOQUIA;SOPETRAN;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL SECTOR AGUAMALA;6503262061;-7574797778
ANTIOQUIA;SOPETRAN;CORDOBA;;ESC. RURAL CORDOBA;6,51795E+11;-7,5766E+12
ANTIOQUIA;SOPETRAN;GUAYABAL;;ESC. RURAL DE ROJAS;6509930638;-7570528138
ANTIOQUIA;SOPETRAN;HORIZONTES;;I.E. HORIZONTES - COLISEO;6,59994E+11;-7,57324E+11
ANTIOQUIA;SOPETRAN;MONTEGRANDE;;I.E. MONTEGRANDE;6,53092E+11;-7,57159E+12
ANTIOQUIA;SOPETRAN;NUEVO HORIZONTE;;I.E. SANTA BARBARA;6581713622;-7573059224
ANTIOQUIA;SOPETRAN;SAN NICOLAS;;ESC. RURAL SAN NICOLAS;6478409;-75820972
ANTIOQUIA;TAMESIS;PUESTO CABECERA MUNICIPAL;;CRA 13 No 14-45 B. SANTA ANA;5,66587E+11;-7,57137E+12
ANTIOQUIA;TAMESIS;CARCEL;;KR 10 #9-40;5,66407E+11;-7,57134E+12
ANTIOQUIA;TAMESIS;PALERMO;;CASA DE LA CULTURA.;5,73335E+11;-7,56953E+12
ANTIOQUIA;TAMESIS;SAN PABLO;;I.E. SAN PABLO -SECCIÓN PRIMAR;5,60274E+11;-7,56824E+12
ANTIOQUIA;TARAZA;I.E. ANTONIO ROLDAN BETANCUR;;CRA. 36 No. 32 - 114 BARRIO GARZON;7,58428E+11;-7,54006E+12
ANTIOQUIA;TARAZA;PARQUE EDUCATIVO JESUS ARCANGEL RAMIREZ;;CL 36 No. 30 - 04 BARRIO AVENIDA;75861765;-754014117
ANTIOQUIA;TARAZA;COLEGIO SEDE ANGEL AMABLE ARROYAVE;;CRA. 31 No. 40 - 46 PARQUE PRINCIPAL;75804934;-754004044
ANTIOQUIA;TARAZA;INSTITUCION EDUCATIVA RAFAEL NUÑEZ;;CL 28 No. 28 - 18 BARRIO VILLA DEL LAGO;7582;-75397
ANTIOQUIA;TARAZA;CÁRCEL MUNICIPAL;;CRA 30 No 29- 09;7,58073E+11;-7,53999E+12
ANTIOQUIA;TARAZA;BARRO BLANCO;;I.E.RURAL MONTENEGRO;7,47208E+11;-7,52642E+12
ANTIOQUIA;TARAZA;EL DOCE;;I.E. LA INMACULADA;7,44417E+11;-7,53072E+12
ANTIOQUIA;TARAZA;LA CAUCANA;;INST.EDUC. LA CAUCANA;7,63877E+11;-7,55214E+12
ANTIOQUIA;TARAZA;GUAIMARO SAN MIGUEL;;C.E. RURAL EL GUAIMARO;7,56774E+11;-7,54721E+12
ANTIOQUIA;TARAZA;PUERTO ANTIOQUIA;;C.E. RURAL PUERTO ANTIOQUIA;7,53533E+11;-7,53407E+12
ANTIOQUIA;TARSO;PUESTO CABECERA MUNICIPAL;;I.E.JOSE PRIETO ARANGO S.P.S.LAS COLONIAS DE TARSO;5,86421E+11;-7,58199E+12
ANTIOQUIA;TITIRIBI;ESCUELA EVANGELINA BETANCUR;;CALLE 20 No. 21-61;6,06262E+11;-7,57936E+12
ANTIOQUIA;TITIRIBI;PQ EDUC. JUAN BAUTISTA MONTOYA Y FLOREZ;;CLL 21 No 19-66;60641001529;-7,57933E+12
ANTIOQUIA;TITIRIBI;ANTONIO JOSE;;C.E.R ANTONIO JOSE;6,04751E+11;-7,57779E+11
ANTIOQUIA;TITIRIBI;EL LIBANO;;I.E BENJAMIN CORREA;60579943389;-75754382374
ANTIOQUIA;TITIRIBI;OTRAMINA;;C.E.R. OFELIA ECHEVERRI;6,08555E+11;-7,58077E+12
ANTIOQUIA;TITIRIBI;SITIOVIEJO;;C.E.R LUIS ZEA URIBE;6,07527E+11;-7,57908E+12
ANTIOQUIA;TOLEDO;PUESTO CABECERA MUNICIPAL;;KR 10, CL 12 # 12-07;7,01231E+11;-7,5691E+11
ANTIOQUIA;TOLEDO;BUENAVISTA;;I.E. BUENAVISTA;6937588889;-7570425833
ANTIOQUIA;TOLEDO;EL VALLE;;I.E EL VALLE;7052356153;-7567403073
ANTIOQUIA;TURBO;INSTITUCION EDUCATIVA ANGEL MILAN;;KR14 ENTRE CL 97 Y 98;8,08797E+11;-7,67263E+12
ANTIOQUIA;TURBO;SANTAFE LA PLAYA;;CL 115 ENTRE KR 7 Y 8;8,09698E+11;-7,6738E+12
