DEPARTAMENTO;MUNICIPIO;PUESTO;COMUNA;DIRECCIÓN;LATITUD;LONGITUD
CUNDINAMARCA;GUADUAS;IED MIGUEL SAMPER SEDE BENJAMIN HERRERA;;CARRERA 12 ENTRE CALLE 3A Y 4A SUR;5,06279E+11;-7,46026E+12
CUNDINAMARCA;GUADUAS;ESTABLEC. PENITENCIARIO LA ESPERANZA;;KM 2 VIA CAMBAO;5166102728;-7468969623
CUNDINAMARCA;GUADUAS;LA PAZ;01CORREGIMIENTO LA PAZ;CASA DE LA CULTURA DE LA PAZ;5217767711;-7463049371
CUNDINAMARCA;GUADUAS;CUATRO ESQUINAS;02CORREGIMIENTO PUERTO BOGOTA;HACIENDA LA HOLANDA;5284444;-74628889
CUNDINAMARCA;GUADUAS;GUADUERO;;ESCUELA RURAL GUADUERO;5192064527;-7457857346
CUNDINAMARCA;GUADUAS;CEDRALES;02CORREGIMIENTO PUERTO BOGOTA;ESC. RURAL CEDRALES;5,20443E+11;-7,46838E+12
CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;02CORREGIMIENTO PUERTO BOGOTA;CL 7 KR 3 EQ I.E.D. PUERTO BOG;5207887;-74730925
CUNDINAMARCA;GUADUAS;VEREDA TAUCHIRAL ESCUELA SEDE SAN GIL;01CORREGIMIENTO LA PAZ;VEREDA TAUCHIRAL ESCUELA SEDE SAN GIL;5,28803E+11;-7,46839E+12
CUNDINAMARCA;GUADUAS;EL ESCRITORIO;;ESC. RURAL DEL ESCRITORIO;51446767;-745237604
CUNDINAMARCA;GUADUAS;MALAMBO;02CORREGIMIENTO PUERTO BOGOTA;ESC. RURAL MALAMBO;5,16617E+11;-7,46876E+12
CUNDINAMARCA;GUADUAS;CHAPAIMA (TOTUMAL);;ESCUELA RURAL CHAPAIMA;5,05521E+11;-7,47161E+12
CUNDINAMARCA;GUASCA;PUESTO CABECERA MUNICIPAL;;CALLE 1 N 3 00;4865271;-738789608
CUNDINAMARCA;GUASCA;INSTITUCION EDUCATIVA EL CARMEN;;VEREDA EL SALITRE;48324398;-739340016
CUNDINAMARCA;GUATAQUI;PUESTO CABECERA MUNICIPAL;;IE NICOLAS DE FEDERMAN CR 2 NO 5 - 77;45173533;-747886447
CUNDINAMARCA;GUATAVITA;PUESTO CABECERA MUNICIPAL;;CALLE 1 A CARRERA 7 COLISEO MUNICIPAL;49333423087;-7,38372E+12
CUNDINAMARCA;GUAYABAL DE SIQUIMA;PUESTO CABECERA MUNICIPAL;;POLIDEP. JOSE ANTONIO RODRIGUEZ CRA. 3 CON CALLE 3;4,87869E+11;-7,44662E+12
CUNDINAMARCA;GUAYABETAL;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO PARQUE PRINCIPAL CLL 2 No 2-17;4,21556E+11;-7,38147E+12
CUNDINAMARCA;GUAYABETAL;TUNQUE DEL NARANJAL (TUNQUE);;SEDE EDU. TUNQUE;4,21492E+11;-7,38192E+12
CUNDINAMARCA;GUTIERREZ;PUESTO CABECERA MUNICIPAL;;CL 3 # 5 - 47;4254901627;-7400281714
CUNDINAMARCA;GRANADA;PUESTO CABECERA MUNICIPAL;;I.E.D. GUSTAVO URIBE RAMIREZ;4,51975E+11;-7,43486E+12
CUNDINAMARCA;JERUSALEN;PUESTO CABECERA MUNICIPAL;;CASA DE LA CULTURA;45629388;-74694759
CUNDINAMARCA;JUNIN;PUESTO CABECERA MUNICIPAL;;CL 3 CON KR 4 POLIDEPORTIVO MU;47900022;-736637922
CUNDINAMARCA;JUNIN;CLARAVAL;;SALON COMUNAL;46510374;-736444903
CUNDINAMARCA;JUNIN;CHUSCALES;;I.E. SEDE PRIMARIA CHUSCALES AV. PRINCIPAL;47853557499;-7,36717E+12
CUNDINAMARCA;JUNIN;EL SALITRICO (SUEVA);;SALON COMUNAL;47910338;-736652161
CUNDINAMARCA;LA CALERA;POLIDEPORTIVO  LA PORTADA;;LA PORTADA AV. 2 DA.;4,72567E+11;-7,39625E+12
CUNDINAMARCA;LA CALERA;SALON COMUNAL MARQUEZ;;VEREDA MARQUEZ;4,78287E+11;-7,39892E+12
CUNDINAMARCA;LA CALERA;ESCUELA JUAN XXIII;;CL 8 No. 4 - 28;4,72127E+11;-7,39684E+12
CUNDINAMARCA;LA CALERA;ESCUELA EL SALITRE;;EL SALITRE;4,67757E+11;-7,39934E+12
CUNDINAMARCA;LA CALERA;POLIDEPORTIVO PASEO REAL;;CRA 3 No 12-20;4,71672E+11;-7,39689E+12
CUNDINAMARCA;LA CALERA;CASA DE LA CULTURA;;CLL 3 N 4 53;4,71866E+11;-7,39705E+11
CUNDINAMARCA;LA CALERA;MUNDO NUEVO;;SALON COMUNAL;4661588844;-7386773793
CUNDINAMARCA;LA CALERA;TREINTA Y SEIS;;ESC. RURAL;464897;-739071
CUNDINAMARCA;LA MESA;POLIDEP. LUIS CARLOS GALAN SARMIENTO;;CRA 15 CL 4A BARRIO TOLEDO;4,62297E+11;-7,44543E+12
CUNDINAMARCA;LA MESA;I.E. D. FRANCISCO JULIAN OLAYA SEDE A;;CRA 10 CON CL 8 ESQ BARRIO SANTA BARBARA;4,63593E+11;-7,44535E+12
CUNDINAMARCA;LA MESA;I.E. D. SABIO MUTIS;;CLL 4A No 25-115 INT. Y LT ZONA URB. B. LAS CEIBAS;4,63049E+11;-7,44605E+11
CUNDINAMARCA;LA MESA;I.E. D. FRANCISCO JULIAN OLAYA SEDE C;;CL 8 No. 21 B 58 BARRIO CENTRO;4636211;-744555876
CUNDINAMARCA;LA MESA;CARCEL;;CRA 21 CON CL 8 Y 9 BARRIO CENTRO;4,6328E+11;-7,44635E+12
CUNDINAMARCA;LA MESA;LA ESPERANZA;;TELECENTRO LA ESPERANZA;4699057;-74429573
CUNDINAMARCA;LA MESA;SAN JOAQUIN;;I.E. SAN JOAQUIN;4,63668E+11;-7,452E+12
CUNDINAMARCA;LA MESA;SAN JAVIER;;I.E. SAN JAVIER;4656368273;-7446373945
CUNDINAMARCA;LA PALMA;PUESTO CABECERA MUNICIPAL;;CALLE 9  N 2A  25;5,3545E+11;-7,43905E+12
CUNDINAMARCA;LA PALMA;MINIPI QUIJANO;;IED MINIPI DE QUIJANO;54162189;-744193643
CUNDINAMARCA;LA PALMA;ESCUELA RURAL HINCHE BAJO;;VEREDA HINCHE BAJO;5,28679E+11;-7,43746E+12
CUNDINAMARCA;LA PALMA;MURCA;;SALON COMUNAL MURCA;52746259;-743725893
CUNDINAMARCA;LA PALMA;LA HOYA DE TUDELA;;ESC. RURAL LA HOYA DE TUDELA;53176663;-744451148
CUNDINAMARCA;LA PEÑA;PUESTO CABECERA MUNICIPAL;;Polideportivo Municipal;51999231;-743938318
CUNDINAMARCA;LA VEGA;PUESTO CABECERA MUNICIPAL;;Cra 3 N 5 337 Aut Medellin;4,99118E+11;-7,43329E+12
CUNDINAMARCA;LA VEGA;EL VINO;;INSTITUCION EDUCATIVA EL VINO;4,90367E+11;-7,43114E+12
CUNDINAMARCA;LENGUAZAQUE;PUESTO CABECERA MUNICIPAL;;CALLE 3 NO 5-89;5305778;-73713573
CUNDINAMARCA;MACHETA;PUESTO CABECERA MUNICIPAL;;Calle 3 4 27;5,0789E+11;-7,36074E+12
CUNDINAMARCA;MADRID;COLISEO  CUBIERTO MUNICIPAL;;CR. 7 No.8-65;47330911;-74265304217
CUNDINAMARCA;MADRID;COLEGIO SAN PEDRO;;CLL 21 No 5-88;47394601;-74255417717
CUNDINAMARCA;MADRID;SALON  COMUNAL  ALCAPARROS;;CLL 7B  No 10A-19;4735985;-74262166
CUNDINAMARCA;MADRID;COLEGIO LA MAGNOLIA;;CR 5 No 8-20;4733318;-74261459
CUNDINAMARCA;MADRID;LICEO HACIENDA CASABLANCA;;CR 2 ESTE No 6-98;4724953;-74256842
CUNDINAMARCA;MADRID;COLEGIO TIBAITATA;;CRA 6 No. 15 - 99;47356753;-74257916118
CUNDINAMARCA;MADRID;COLEGIO PEDAGOGICO INGLES;;CALLE 8  4 51;47325189;-742610195
CUNDINAMARCA;MADRID;COLEGIO DEPTAL SERREZUELA;;CRA 2A No 3-50;4728125;-74263335
CUNDINAMARCA;MADRID;COLEGIO TECNOLOGICO DE  MADRID;;CR 22 No 5-15;4729882;-74279977
CUNDINAMARCA;MADRID;I.E.NUESTA SRA DEL LORETO;;CLL 3A No.2-25;4723995;-74269698
CUNDINAMARCA;MADRID;COLEGIO MARIA TERESA ORTIZ;;CRA 20 No 1-10 SUR;4729881;-74279899
CUNDINAMARCA;MADRID;COLEGIO  SAN  JOSE;;CR 22 No. 8-10;473778;-7427586
CUNDINAMARCA;MADRID;BLOQUE 2 - COLEGIO TECNOLOGICO;;CARRERA 21 No. 4 - 31 SUR;47298993;-74282203717
CUNDINAMARCA;MADRID;COLEGIO SANTO TOMAS;;CRA 22 No 3-24 SUR;4,73115E+11;-7,42795E+12
CUNDINAMARCA;MADRID;COLEGIO LA PROSPERIDAD;;CARRERA 23 A LA PROSPERIDAD;47333290387;-7,42812E+12
CUNDINAMARCA;MADRID;CONCENTRACION URBANA EL CORTIJO;;CARRERA 11 12 00;4739665;-74264638
CUNDINAMARCA;MADRID;PUENTE DE PIEDRA;;CR. 5 No 4-11;4819959;-74222142
CUNDINAMARCA;MANTA;PUESTO CABECERA MUNICIPAL;;CL 3 N 2-79;5009363004;-7354077317
CUNDINAMARCA;MEDINA;PUESTO CABECERA MUNICIPAL;;CR 6 NO 15-25;4,51212E+11;-7,33513E+12
CUNDINAMARCA;MEDINA;EL ARENAL;;ESCUELA LOCAL;4,33749E+11;-7,35154E+11
CUNDINAMARCA;MEDINA;LA ESMERALDA;;ESCUELA LOCAL;43864655581;-7,3498E+12
CUNDINAMARCA;MEDINA;GAZATAVENA;;ESCUELA LOCAL;4,39913E+11;-7,33461E+12
CUNDINAMARCA;MEDINA;ARENALES 2;;ESCUELA SAN MARCOS;4,31191E+11;-7,35191E+12
CUNDINAMARCA;MEDINA;PERIQUITO;;ESCUELA PERIQUITO;4493781;-73403771
CUNDINAMARCA;MEDINA;LOS ALPES;;COLEGIO LOCAL;4,42544E+11;-7,34508E+12
CUNDINAMARCA;MEDINA;LA MESA DE LOS REYES;;CASETA COMUNAL;4523514;-73255901
CUNDINAMARCA;MEDINA;SAN FRANCISCO DE GAZADUJE;;COLEGIO LOCAL;4573868;-73325701
CUNDINAMARCA;MEDINA;SAN PEDRO DE GUAJARAY;;COLEGIO LOCAL;4337634;-73458003
CUNDINAMARCA;MEDINA;SANTA TERESITA;;COLEGIO LOCAL;4,38817E+11;-7,33669E+12
CUNDINAMARCA;MOSQUERA;NUEVO COLISEO MUNICIPAL;;CLL 1 No 2-00;47034259677;-7,42313E+12
CUNDINAMARCA;MOSQUERA;IE JUAN LUIS LONDOÑO;;CLL 3 No 2 -85 ESTE;4,70319E+11;-7,42276E+12
CUNDINAMARCA;MOSQUERA;COLEGIO LA PAZ;;CARRERA 7B No 10A-94;4,71401E+11;-7,42257E+12
CUNDINAMARCA;MOSQUERA;ESCUELA EL DIAMANTE;;CARRERA 3 No 4-91;4,69558E+11;-7,42E+12
CUNDINAMARCA;MOSQUERA;COL MAYOR DE MOSQUERA;;CARRERA 16 No 5A-12;46939852955;-7,4184E+11
CUNDINAMARCA;MOSQUERA;IE LA AMISTAD;;CRA 6B No 8 - 69;4687568;-74178239
CUNDINAMARCA;MOSQUERA;ESCUELA LOS PUENTES;;KM 4 VIA LA MESA VEREDA BALSILLAS;4,68313E+11;-7,42593E+12
CUNDINAMARCA;MOSQUERA;IE LA MERCED;;CALLE 3 NO 2 50;4,7055E+11;-7,42299E+12
CUNDINAMARCA;MOSQUERA;COLEGIO ROBERTO VELANDIA;;BR. EL POBLADO VIA 7 TROJES;4,7203E+11;-7,42282E+12
CUNDINAMARCA;MOSQUERA;IE LA ARMONIA;;CALLE 23 No 20A-93;4,72758E+11;-7,42281E+12
CUNDINAMARCA;MOSQUERA;JARDIN INF VILLA MARCELA;;CALLE 14 CARRERA 11 ESQ;4,71657E+11;-7,42255E+12
CUNDINAMARCA;MOSQUERA;EL TREBOL COL COMPARTIR;;CARRERA 3 ESTE No 10-77;4,70823E+11;-7,42225E+12
CUNDINAMARCA;MOSQUERA;COL LA FRATERNIDAD;;CARRERA 11 ESTE No 17-59;4,70341E+11;-7,42155E+12
CUNDINAMARCA;NARIÑO;PUESTO CABECERA MUNICIPAL;;CALLE 3 CON CARRERA 2 IE DPTAL ANTONIO NARIÑO;4,39632E+11;-7,48282E+12
CUNDINAMARCA;NEMOCON;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO MUNICIPAL CLL 1 CRA 3 Y 4;506553;-73875948
CUNDINAMARCA;NEMOCON;VEREDA PATIO BONITO;;SALON INSTITUCION EDUCATIVA RURAL DPTAL;5143592;-73890621
CUNDINAMARCA;NILO;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO MUNICIPAL;4306257;-74619179
CUNDINAMARCA;NILO;IED PUEBLO NUEVO;;IED PUEBLO NUEVO;4,34767E+11;-7,45415E+12
CUNDINAMARCA;NILO;S MULTIPROPOSITO CTRO POBL LA ESMERALDA;;CENTRO POBLADO LA ESMERALDA;42263394;-746905226
CUNDINAMARCA;NIMAIMA;PUESTO CABECERA MUNICIPAL;;IE CACIQUE ANAMAY SEDE CENTRO ESCUELA;51272621;-743861889
CUNDINAMARCA;NIMAIMA;TOBIA;;POL CENTRAL PARQUE P.PAL INSPECCION TOBIA NIMAIMA;51231831;-744496468
CUNDINAMARCA;NIMAIMA;EL CERRO;;ESC. DEL CERRO NIMAIMA;5,13009E+11;-7,43727E+12
CUNDINAMARCA;NOCAIMA;PUESTO CABECERA MUNICIPAL;;KR 8 # 6-120 I.E.D. ESC. NORM;50706737;-743789036
CUNDINAMARCA;PACHO;COLISEO CUBIERTO LORENZO DE TERRONES;;CL 10 No. 21-118 LA PALMITA;51343345;-7416022642
CUNDINAMARCA;PACHO;I.E.D. AQUILEO PARRA;;CRA. 26 No. 6-42 BARRIO LA CRINOLINA;51375954;-74154360515
CUNDINAMARCA;PACHO;I.E. D. ANA FRANCISCA LARA SD SAN JOSE;;CL 8 No. 6-19 BARRIO SAN JOSE;51369123;-74159250217
CUNDINAMARCA;PACHO;I.E.D. ANA FRANCISCA LARA SEDE BOLIVAR;;CL 3 No. 16-41 BARRIO BOLIVAR;51369123;-74159250217
CUNDINAMARCA;PACHO;INSTITUCION EDUCATIVA PASUNCHA;01CORREGIMIENTO PASUNCHA;SANTA INES PASUNCHA;5,25543E+11;-7,42202E+12
CUNDINAMARCA;PAIME;PUESTO CABECERA MUNICIPAL;;CENTRO DE INTEGRACIÓN CIUDADANA;53706276;-741538903
CUNDINAMARCA;PAIME;CUATRO CAMINOS;;POLIDEPORTIVO CUATRO CAMINOS;5,33577E+11;-7,41871E+12
CUNDINAMARCA;PAIME;EL PLOMO (EL PARAISO);;ESC. EL PARAISO;539973028;-7412752742
CUNDINAMARCA;PAIME;TUDELA;;POLIDEPORTIVO DE TUDELA;5,38071E+11;-7,4197E+12
CUNDINAMARCA;PAIME;VENECIA;;ESCUELA VENECIA;5,42094E+11;-7,41074E+12
CUNDINAMARCA;PANDI;PUESTO CABECERA MUNICIPAL;;"CENTRO DE INTEGRACIÓN CIUDADANA ""CIC""";4,19078E+11;-7,44829E+12
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);PUESTO CABECERA MUNICIPAL;;IE DPTAL AGRIC DE PARATEBUENO;4376054;-73214714
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);EL ENGAÑO;;ESCUELA RURAL ANTONIO NARIÑO;4630588;-73221508
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);GUAICARAMO;;ESCUELA RURAL GUAICARAMO;4677431;-73064066
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);MAYA;;ESC. RURAL JORGE ELIECER GAITAN;4492064;-73132934
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);SANTA CECILIA;;IE DPTAL RURAL DE SANTA CECILIA;4350377;-73341867
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);VILLA PACHELLY;;ESCUELA RURAL SIMON BOLIVAR;462898;-73174271
CUNDINAMARCA;PARATEBUENO (LA NAGUAYA);CENTRO POBLADO JAPON;;VEREDA JAPON;43663628;-73301382
CUNDINAMARCA;PASCA;PUESTO CABECERA MUNICIPAL;;IE NORMAL SUP NTRA SRA DE LA ENCARNACION;43087469;-743023396
CUNDINAMARCA;PUERTO SALGAR;COLEGIO TECNICO DEPARTAMENTAL MIXTO;;CALLE 14B 5-02;5,46403E+11;-7,46516E+12
CUNDINAMARCA;PUERTO SALGAR;IED POLICARPA SALAVARRIETA;;IED POLICARPA SALAVARRIETA;5,46442E+11;-7,4651E+12
CUNDINAMARCA;PUERTO SALGAR;COLORADOS;;SALON COMUNAL COLORADOS;5470837;-74594959
CUNDINAMARCA;PUERTO SALGAR;LA REINES;;ESC. RURAL LA REINES;5,4672E+11;-7,46494E+12
CUNDINAMARCA;PUERTO SALGAR;PUERTO LIBRE;;INS. EDUC. PUERTO LIBRE;5758635;-74631301
CUNDINAMARCA;PULI;PUESTO CABECERA MUNICIPAL;;I.E.D. INTEG PULI CRA. 7 N° 8-04;4,68262E+11;-7,47156E+12
CUNDINAMARCA;PULI;VALPARAISO;;ESCUELA RURAL VALPARAISO;471803;-7459841
CUNDINAMARCA;PULI;PALESTINA;;I.E.D.PALESTINA;469373;-7459358
CUNDINAMARCA;QUEBRADANEGRA;PUESTO CABECERA MUNICIPAL;;I.E.D. ALFREDO VASQUEZ COBO CR 4 N° 3-47;5,11792E+11;-7,44791E+12
CUNDINAMARCA;QUEBRADANEGRA;LA MAGDALENA;;I.E.D.  LA MAGDALENA CR 3 N° 2-78;5,07886E+11;-7,44877E+12
CUNDINAMARCA;QUEBRADANEGRA;SAN CARLOS;;ESC. SAN CARLOS;5,09496E+11;-7,44926E+12
CUNDINAMARCA;QUEBRADANEGRA;TOBIA;;PARQUE TOBIA;5,12253E+11;-7,44512E+12
CUNDINAMARCA;QUETAME;PUESTO CABECERA MUNICIPAL;;NORMAL SUPERIOR SANTA TERESITA;43301277;-738643378
CUNDINAMARCA;QUETAME;PUENTE QUETAME - PUENTE CLAVIJO;;KM 42 VIA V/CENCIO-BOGOTA POL. IETC PTE QUETAME;4,33335E+11;-7,38746E+12
CUNDINAMARCA;QUIPILE;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO QUIPILE;4,74593E+11;-7,45336E+12
CUNDINAMARCA;QUIPILE;LA SIERRA;;SALON COMUNAL;4,7904E+11;-7,45507E+12
CUNDINAMARCA;QUIPILE;LA VIRGEN;;IED JOAQUIN ALFONSO MEDINA;4,65127E+11;-7,45697E+12
CUNDINAMARCA;QUIPILE;LA BOTICA;;IED JOSE MANUEL DUARTE;4,71092E+11;-7,45737E+12
CUNDINAMARCA;QUIPILE;SANTA MARTA;;SALON CULTURAL;47757469785;-7,45652E+12
CUNDINAMARCA;APULO;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO MUNICIPAL AV. COLOMBIA;4520184109;-7459380198
CUNDINAMARCA;RICAURTE;MEGA COLEGIO ANTONIO RICAURTE;;CALLE 15 A No 11-119;4,29757E+11;-7,4774E+11
CUNDINAMARCA;RICAURTE;UNIDAD DEPORTIVA;;Cra16 N 08 08;4,27888E+11;-7,47695E+12
CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;PUESTO CABECERA MUNICIPAL;;CRA 6 No 3-05;46161330403;-7,43519E+12
CUNDINAMARCA;SAN ANTONIO DEL TEQUENDAMA;SANTANDERCITO;;CARRERA 5 No. 3 -01;4594949848;-7434265036
CUNDINAMARCA;SAN BERNARDO;PUESTO CABECERA MUNICIPAL;;POLIDEPORTIVO JUAN XXIII;41788265;-744244311
CUNDINAMARCA;SAN BERNARDO;PORTONES;;SALON COMUNAL INSP PORTONES;42146974;-744421629
CUNDINAMARCA;SAN CAYETANO;PUESTO CABECERA MUNICIPAL;;SALON COMUNAL CENTRO;5333414;-74024302
CUNDINAMARCA;SAN CAYETANO;CAMANCHA;;SALON COMUNAL CAMANCHA;5,40769E+11;-7,40913E+12
CUNDINAMARCA;SAN CAYETANO;CUIBUCO;;SALON COMUNAL CUIBUCO;53012278;-740718912
CUNDINAMARCA;SAN CAYETANO;LAGUNA VERDE;;SALON 1 ESCUELA LAGUNA VERDE;5,24932E+11;-7,4041E+12
CUNDINAMARCA;SAN CAYETANO;LAS MERCEDES;;SALON COMUNAL LAS MERCEDES;53189533097;-7,40487E+12
CUNDINAMARCA;SAN CAYETANO;PINIPAY;;SALON COMUNAL PINIPAY;5,33649E+11;-7,40997E+12
CUNDINAMARCA;SAN CAYETANO;REMANSO;;SALON COMUNAL REMANSO;5,38018E+11;-7,40765E+12
CUNDINAMARCA;SAN CAYETANO;EL ALBERGUE;;SALON COMUNAL VEREDA EL ALBERGUE;53115119;-74126584
CUNDINAMARCA;SAN FRANCISCO;PUESTO CABECERA MUNICIPAL;;I.E.D.REP.DE FRANCIA,CRA1 CL.1 URB.SAN AGUSTIN;4,96976E+11;-7,42819E+11
CUNDINAMARCA;SAN FRANCISCO;LA MAGOLA;;SALON COMUNAL INSPECCION LA MAGOLA;5,03466E+11;-7,42625E+12
CUNDINAMARCA;SAN FRANCISCO;ESCUELA RURAL SAN LUIS;;KM 23 +300 METROS AUTOPISTA MEDELLIN -BOGOTA;4,88663E+11;-7,42962E+12
CUNDINAMARCA;SAN FRANCISCO;ESCUELA RURAL SAN MIGUEL;;VEREDA SAN MIGUEL ALTO;4,99657E+11;-7,42597E+12
CUNDINAMARCA;SAN FRANCISCO;ESCUELA RURAL SAN ANTONIO;;VEREDA SAN ANTONIO;5,00536E+11;-7,43019E+12
CUNDINAMARCA;SAN JUAN DE RIOSECO;PUESTO CABECERA MUNICIPAL;;CLL 4 No 1 - 130;4845837;-74621031
CUNDINAMARCA;SAN JUAN DE RIOSECO;CAMBAO;;SALON COMUNAL CENTRAL;49175164;-747336977
CUNDINAMARCA;SAN JUAN DE RIOSECO;SAN NICOLAS;;SALON COMUNAL VIA SAN JOSE DE LA INSP. SAN NICOLAS;47830604;-746852731
CUNDINAMARCA;SASAIMA;PUESTO CABECERA MUNICIPAL;;CTRO AUDITORIO MUNICIPAL CRA 4 No 8A-96;49652737;-744362013
CUNDINAMARCA;SASAIMA;LA VICTORIA;;SALON COMUNAL CENT POBLADO STA INES;4912772;-7441931
CUNDINAMARCA;SESQUILE;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL CALLE 4 No 4 - 31;5,04321E+11;-7,37961E+11
CUNDINAMARCA;SIBATE;IED GRAL SANTANDER SEDE BTO;;CARRERA 7 No. 11 -30;4,49345E+11;-7,42579E+12
CUNDINAMARCA;SIBATE;IED PABLO NERUDA;;DIAGONAL 2 No 1 15  BARRIO PABLO NERUDA;45272161;-742361164
CUNDINAMARCA;SIBATE;COLISEO XIUA;;TRANSVERSAL 6 NO 11  53;4,49223E+11;-7,42571E+12
CUNDINAMARCA;SIBATE;POLIDEPORTIVO SANTA ISABEL;;CARRERA 8 ENTRE CALLES 11 Y 12;4,49371E+11;-7,42594E+12
CUNDINAMARCA;SIBATE;C.I.C BALCONES DE SAN JOSE;;CALLE 4 B ENTRE CRA 8A Y 9;4,48833E+11;-7,42647E+12
CUNDINAMARCA;SIBATE;POLIDEPORTIVO SAN RAFAEL;;TRANSVERSAL 7 B - CALLE 5 A;4,48696E+11;-7,42617E+12
CUNDINAMARCA;SIBATE;IED GRAL SANTANDER SEDE PRIMARIA;;CARRERA 8 # 5  45 B EL PROGRESO;4487579;-742629407
CUNDINAMARCA;SILVANIA;COLISEO MUNICIPAL;;COLISEO MUNICIPAL;4,40255E+11;-7,43844E+12
CUNDINAMARCA;SILVANIA;COLEGIO NUEVO SANTA INES;;DIAGONAL 5A CALLE 4A EL CORTIJO;44001202;-743883369
CUNDINAMARCA;SILVANIA;AGUA BONITA;;CASA DE GOBIERNO;4,42459E+11;-7,4329E+12
CUNDINAMARCA;SILVANIA;SUBIA;;COL.DPTAL RURAL SUBIA SALON MU;4,48456E+11;-7,43726E+12
CUNDINAMARCA;SIMIJACA;COLEGIO AGUSTIN PARRA SEDE PRIMARIA;;COLEG. AGUSTIN PARRA;5,50556E+11;-7,38507E+12
CUNDINAMARCA;SIMIJACA;COLEGIO AGUSTIN PARRA SEDE BACHILLERATO;;Cra 13  8  2;5,50053E+11;-7,38455E+12
CUNDINAMARCA;SIMIJACA;EL SALITRE;;INSPEC DE POLICIA EL SALITRE;5,52358E+11;-7,38639E+12
CUNDINAMARCA;SOACHA;I. E. SANTA ANA - ANTONIO NARIÑO;01COMUNA 1;CR. 11 D No. 17 A - 44 SUR SANTA ANA;4,56942E+11;-7,42369E+12
CUNDINAMARCA;SOACHA;I.E. COMPARTIR;01COMUNA 1;TR. 17 No. 5 B - 10 SUR COMPARTIR;45710939264;-7,42392E+12
CUNDINAMARCA;SOACHA;I.E. CIUDAD LATINA;01COMUNA 1;CLL. 37 A SUR No. 15 i - 21;4,57654E+11;-7,42473E+12
CUNDINAMARCA;SOACHA;IE. NUEVO COMPARTIR;01COMUNA 1;CRA 14 No 29 - 80 SUR COMPARTIR;4,57256E+11;-7,42422E+11
CUNDINAMARCA;SOACHA;CONCENTRACION ESCOLAR SAN NICOLAS;01COMUNA 1;CLL. 40 SUR No. 7 D - 15 SAN NICOLAS;4,56022E+11;-7,42411E+12
CUNDINAMARCA;SOACHA;I.E. COMPARTIR PRIMARIA;01COMUNA 1;CR. 15 A NO. 5 C - 16 SUR;45710942793;-7,42393E+12
CUNDINAMARCA;SOACHA;COLEGIO MILITAR ALMIRANTE PADILLA;01COMUNA 1;TR. 11 C No. 5 - 02 SUR SALITRE;4,56845E+11;-7,4229E+12
CUNDINAMARCA;SOACHA;COLEGIO COLSUBSIDIO - MAIPORE;01COMUNA 1;CR. 2 No. 10 - 157 SUR;4,56058E+11;-7,42272E+12
CUNDINAMARCA;SOACHA;I.E. PAZ Y ESPERANZA;01COMUNA 1;CLL 9 A SUR No 15 A - 285;45782543;-742367736
CUNDINAMARCA;SOACHA;SALON COMUNAL VILLA ITALIA;01COMUNA 1;CRA 16 D No 21 - 18 SUR;4,57842E+11;-7,42404E+12
CUNDINAMARCA;SOACHA;COLEGIO MILITAR LICEO SOCIAL COMPARTIR;01COMUNA 1;CLL 18 SUR NRO 9F 24 COMPARTIR;4,56627E+11;-7,42375E+12
CUNDINAMARCA;SOACHA;I.E. GENERAL SANTANDER;02COMUNA 2;CR. 9 NO. 14 - 10 CENTRO;45839111379;-7,42185E+12
CUNDINAMARCA;SOACHA;IE GENERAL SANTANDER SD MI TIERNA EDAD;02COMUNA 2;CLL. 14 NO. 8 - 25 CENTRO;4,5834E+11;-7,42186E+12
CUNDINAMARCA;SOACHA;I.E. INTEGRADO DE SOACHA;02COMUNA 2;CR. 10 NO. 12 - 61 CENTRO;4584823263;-7422048553
CUNDINAMARCA;SOACHA;COLISEO GENERAL SANTANDER;02COMUNA 2;CLL. 15 NO. 8 - 53;4,58376E+11;-7,42178E+12
CUNDINAMARCA;SOACHA;CONCENTRACION CAMILO TORRES;02COMUNA 2;CLL. 24 NO. 8 - 15;4,58475E+11;-7,4211E+12
CUNDINAMARCA;SOACHA;I E GENERAL SANTANDER SEDE LA VEREDITA;02COMUNA 2;CLL. 5 SUR No. 18 C - 34;4589486584;-7422972369
CUNDINAMARCA;SOACHA;SALON COMUNAL CIUDAD SATELITE;02COMUNA 2;CRA 6A No 8 - 39 SATELITE;4,58019E+11;-7,42226E+12
CHOCO;NOVITA;TORRA;;ESC. NUEVA TORRA;4,82484E+11;-7,66364E+12
